UniqueID,Name,StartTime,EndTime,IsAcknowledged,Severity,Asset Name,Asset Category,Asset Class,Avg. Value,Description,DescriptionAlt,Duration,ElementPath,Equipment,Equipment Name,High Limit,Last Value,Last Value Triggered,Low Limit,Limit Low,Limit High,Limit High High,Max. Value,Min. Value,Origin High Limit,Plant Area,Reason,Status,TagNamePI,TextMessage,Trigger High Limit,Trigger Status,Type,Area Authority,Finding,Follow Up Action,Notification SAP,Reported at,Reported by,WEA
09e556dc-9371-11f0-9247-e379c84bdb5e,2025-09-17 09:50:00.000-UTAI4253B-Status-Out of Window (HH),2025/09/17 9:50:00 AM,2025/09/17 9:55:00 AM,False,Critical,AI-4253B,QMI,B,0.204564773657682,Conductivity outlet MBP B,,300,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4253B,DA-4204B (MBP B),AI-4253B,0.3,0.292795419692993,0,-99999,-,0.3,0.5,2,0.109353725314397,0.3,Utility,<null>,Out of Window (HH),UTAI4253B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4253B | "UTAI4253B" | 2025-09-17 09:50:00.000-UTAI4253B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
0c252987-83de-11f0-9247-e379c84bdb5e,2025-08-28 14:05:00.000-ETTI162F-Status-Out of Window (H),2025/08/28 2:05:00 PM,2025/08/28 3:25:00 PM,False,Warning,TI-162F,ROW,B,100.482139199388,GA-101B-M winding temperature,,4800,AF Monitoring\Ethylene\ROW\GA-101B\ETTI162F,GA-101B,TI-162F,105,105.068550109863,0,-99999,-,105,115,105.753562927246,95.7320098876953,105,Ethylene,<null>,Out of Window (H),ETTI162F,Event IOW Occurred - AF Monitoring\Ethylene\ROW\GA-101B\ETTI162F | "ETTI162F" | 2025-08-28 14:05:00.000-ETTI162F-Status-Out of Window (H),0,,Temperature,,,,,,,
adc3b4ad-83dc-11f0-9247-e379c84bdb5e,2025-08-28 14:00:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 2:00:00 PM,2025/08/28 2:10:00 PM,False,Critical,AI-4253C,QMI,B,0.783314373571355,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.544566988945007,0,-99999,-,0.3,0.5,1.58360075950623,0.0222122445702553,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 14:00:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
573a236e-83dd-11f0-9247-e379c84bdb5e,2025-08-28 14:00:00.000-ETTI162C-Status-Out of Window (H),2025/08/28 2:00:00 PM,2025/08/28 3:30:00 PM,False,Warning,TI-162C,ROW,B,100.519586018052,GA-101B-M winding temperature,,5400,AF Monitoring\Ethylene\ROW\GA-101B\ETTI162C,GA-101B,TI-162C,105,105.070518493652,0,-99999,-,105,115,105.830551147461,95.7637786865234,105,Ethylene,<null>,Out of Window (H),ETTI162C,Event IOW Occurred - AF Monitoring\Ethylene\ROW\GA-101B\ETTI162C | "ETTI162C" | 2025-08-28 14:00:00.000-ETTI162C-Status-Out of Window (H),0,,Temperature,,,,,,,
a7357512-83dc-11f0-9247-e379c84bdb5e,2025-08-28 13:55:00.000-ETTI162A-Status-Out of Window (H),2025/08/28 1:55:00 PM,2025/08/28 3:30:00 PM,False,Warning,TI-162A,ROW,B,100.507792486484,GA-101B-M winding temperature,,5700,AF Monitoring\Ethylene\ROW\GA-101B\ETTI162A,GA-101B,TI-162A,105,105.037002563477,0,-99999,-,105,115,105.840072631836,95.6795959472656,105,Ethylene,<null>,Out of Window (H),ETTI162A,Event IOW Occurred - AF Monitoring\Ethylene\ROW\GA-101B\ETTI162A | "ETTI162A" | 2025-08-28 13:55:00.000-ETTI162A-Status-Out of Window (H),0,,Temperature,,,,,,,
41939afa-83db-11f0-9247-e379c84bdb5e,2025-08-28 13:50:00.000-UTAI4254C-Status-Out of Window (H),2025/08/28 1:50:00 PM,2025/08/28 2:00:00 PM,False,Warning,AI-4253C,QMI,B,0.781479245933958,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.5,0.389549553394318,0,-99999,-,0.3,0.5,1.58360075950623,0.0222122445702553,0.5,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 13:50:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
f8c0bde2-83db-11f0-9247-e379c84bdb5e,2025-08-28 13:50:00.000-ETAI402A-Status-Out of Window (H),2025/08/28 1:50:00 PM,2025/08/28 7:05:00 PM,False,Warning,AT-402,QMI,A,0.0895573037928283,DC401 2ND EFFLUENT (Hydrogen),,18900,AF Monitoring\Ethylene\QMI\DC-401\ETAI402A,DC-401,AT-402,0.1,0.100510984659195,0,-99999,-,0.1,-,0.126114845275879,0.0707692205905914,0.1,Ethylene,<null>,Out of Window (H),ETAI402A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DC-401\ETAI402A | "ETAI402A" | 2025-08-28 13:50:00.000-ETAI402A-Status-Out of Window (H),0,,Gas Chromatography,,,,,,,
9714b935-83da-11f0-9247-e379c84bdb5e,2025-08-28 13:45:00.000-UTAI4254B-Status-Out of Window (HH),2025/08/28 1:45:00 PM,2025/08/28 2:00:00 PM,False,Critical,AI-4253B,QMI,B,0.803145159623852,Conductivity outlet MBP B,,900,AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B,DA-4204B (MBP B),AI-4253B,0.3,0.561240136623383,0,-99999,-,0.3,0.5,1.86037349700928,0.0452066510915756,0.3,Utility,<null>,Out of Window (HH),UTAI4254B,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204B (MBP B)\UTAI4254B | "UTAI4254B" | 2025-08-28 13:45:00.000-UTAI4254B-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
41939af8-83db-11f0-9247-e379c84bdb5e,2025-08-28 13:45:00.000-ETTI162B-Status-Out of Window (H),2025/08/28 1:45:00 PM,2025/08/28 4:25:00 PM,False,Warning,TI-162B,ROW,B,101.177113814596,GA-101B-M winding temperature,,9600,AF Monitoring\Ethylene\ROW\GA-101B\ETTI162B,GA-101B,TI-162B,105,105.627990722656,0,-99999,-,105,115,106.508148193359,96.4080352783203,105,Ethylene,<null>,Out of Window (H),ETTI162B,Event IOW Occurred - AF Monitoring\Ethylene\ROW\GA-101B\ETTI162B | "ETTI162B" | 2025-08-28 13:45:00.000-ETTI162B-Status-Out of Window (H),0,,Temperature,,,,,,,
41939af6-83db-11f0-9247-e379c84bdb5e,2025-08-28 13:45:00.000-ETTI162E-Status-Out of Window (H),2025/08/28 1:45:00 PM,2025/08/28 3:35:00 PM,False,Warning,TI-162E,ROW,B,100.778206797776,GA-101B-M winding temperature,,6600,AF Monitoring\Ethylene\ROW\GA-101B\ETTI162E,GA-101B,TI-162E,105,105.120628356934,0,-99999,-,105,115,106.062843322754,95.9943923950195,105,Ethylene,<null>,Out of Window (H),ETTI162E,Event IOW Occurred - AF Monitoring\Ethylene\ROW\GA-101B\ETTI162E | "ETTI162E" | 2025-08-28 13:45:00.000-ETTI162E-Status-Out of Window (H),0,,Temperature,,,,,,,
e610ea48-83d9-11f0-9247-e379c84bdb5e,2025-08-28 13:40:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 1:40:00 PM,2025/08/28 1:45:00 PM,False,Critical,AI-4253C,QMI,B,0.779100586538383,Conductivity outlet MBP C,,300,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.476489126682281,0,-99999,-,0.3,0.5,1.58360075950623,0.0222122445702553,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 13:40:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
30745699-83d9-11f0-9247-e379c84bdb5e,2025-08-28 13:35:00.000-UTAI4254C-Status-Out of Window (H),2025/08/28 1:35:00 PM,2025/08/28 1:40:00 PM,False,Warning,AI-4253C,QMI,B,0.777530473654992,Conductivity outlet MBP C,,300,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.5,0.365791767835617,0,-99999,-,0.3,0.5,1.58360075950623,-0.0612763150000596,0.5,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 13:35:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
c5a3e1ee-83d7-11f0-9247-e379c84bdb5e,2025-08-28 13:20:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 1:20:00 PM,2025/08/28 1:45:00 PM,False,Warning,AT-411,QMI,B,0.00173619708133573,ANALYZER AT DA-406 (Ethylene; STR-1),,1500,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,-0.00132724107243121,0,-99999,-,50,-,0.0816310346126556,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 13:20:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
b2a0b8b0-83d5-11f0-9247-e379c84bdb5e,2025-08-28 13:10:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 1:10:00 PM,2025/08/28 1:30:00 PM,False,Critical,AI-4253C,QMI,B,0.774350567084383,Conductivity outlet MBP C,,1200,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.552020072937012,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 13:10:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
4e088b51-83d4-11f0-9247-e379c84bdb5e,2025-08-28 13:00:00.000-UTAI4254C-Status-Out of Window (H),2025/08/28 1:00:00 PM,2025/08/28 1:10:00 PM,False,Warning,AI-4253C,QMI,B,0.768063166114887,Conductivity outlet MBP C,,600,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.5,0.528780996799469,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.5,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 13:00:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
e5f27c81-83d2-11f0-9247-e379c84bdb5e,2025-08-28 12:50:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 12:50:00 PM,2025/08/28 12:55:00 PM,False,Critical,AI-4253C,QMI,B,0.763125902020473,Conductivity outlet MBP C,,300,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.504925847053528,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 12:50:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
812c5e5d-83d1-11f0-9247-e379c84bdb5e,2025-08-28 12:40:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 12:40:00 PM,2025/08/28 12:45:00 PM,False,Critical,AI-4253C,QMI,B,0.760270696799731,Conductivity outlet MBP C,,300,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.470636457204819,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 12:40:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
028d4984-83ce-11f0-9247-e379c84bdb5e,2025-08-28 12:15:00.000-UTAI4254C-Status-Out of Window (H),2025/08/28 12:15:00 PM,2025/08/28 12:40:00 PM,False,Warning,AI-4253C,QMI,B,0.758851318090934,Conductivity outlet MBP C,,1500,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.5,0.405915886163712,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.5,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 12:15:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
508ea07e-83cd-11f0-9247-e379c84bdb5e,2025-08-28 12:05:00.000-ETAI4112A-Status-Out of Window (L),2025/08/28 12:05:00 PM,2025/08/28 12:20:00 PM,False,Warning,AT-411,QMI,B,0.00161215259390803,ANALYZER AT DA-406,,900,AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A,DA-415,AT-411,50,-0.0121859079226851,0,0,0,50,-,0.0644225031137466,-0.0539208129048347,50,Ethylene,<null>,Out of Window (L),ETAI4112A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A | "ETAI4112A" | 2025-08-28 12:05:00.000-ETAI4112A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
98d4bbb1-83cc-11f0-9247-e379c84bdb5e,2025-08-28 12:00:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 12:00:00 PM,2025/08/28 12:40:00 PM,False,Warning,AT-411,QMI,B,0.00139817740985948,ANALYZER AT DA-406,,2400,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,-0.00972761027514935,0,0,0,50,-,0.0816310346126556,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 12:00:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
86c07c6f-83ca-11f0-9247-e379c84bdb5e,2025-08-28 11:50:00.000-UTAI4254C-Status-Out of Window (HH),2025/08/28 11:50:00 AM,2025/08/28 12:10:00 PM,False,Critical,AI-4253C,QMI,B,0.750242829514399,Conductivity outlet MBP C,,1200,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.3,0.510283768177032,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.3,Utility,<null>,Out of Window (HH),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 11:50:00.000-UTAI4254C-Status-Out of Window (HH),0,,Conductivity Meter,,,,,,,
d157ca26-83c9-11f0-9247-e379c84bdb5e,2025-08-28 11:45:00.000-UTAI4254C-Status-Out of Window (H),2025/08/28 11:45:00 AM,2025/08/28 11:50:00 AM,False,Warning,AI-4253C,QMI,B,0.743155073200053,Conductivity outlet MBP C,,300,AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C,DA-4204C (MBP C),AI-4253C,0.5,0.37747061252594,0,-99999,-,0.3,0.5,1.58360075950623,-0.156346872448921,0.5,Utility,<null>,Out of Window (H),UTAI4254C,Event IOW Occurred - AF Monitoring\Utility\QMI\DA-4204C (MBP C)\UTAI4254C | "UTAI4254C" | 2025-08-28 11:45:00.000-UTAI4254C-Status-Out of Window (H),0,,Conductivity Meter,,,,,,,
9d4da7f8-83c5-11f0-9247-e379c84bdb5e,2025-08-28 11:10:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 11:10:00 AM,2025/08/28 11:20:00 AM,False,Warning,AT-411,QMI,B,0.000960377788332887,ANALYZER AT DA-406,,600,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,0.0123884398490191,0,0,0,50,-,0.0613964796066284,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 11:10:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
9d4da7f6-83c5-11f0-9247-e379c84bdb5e,2025-08-28 11:10:00.000-ETAI723-Status-Out of Window (H),2025/08/28 11:10:00 AM,2025/08/28 11:30:00 AM,False,Warning,AI-723,QMI,A,9.53543181104592,PH meter daerator,,1200,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.52119827270508,0,7,7,9.5,-,9.65379524230957,9.36040687561035,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-08-28 11:10:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
3963ab9d-83c4-11f0-9247-e379c84bdb5e,2025-08-28 11:00:00.000-ETAI4112A-Status-Out of Window (L),2025/08/28 11:00:00 AM,2025/08/28 11:55:00 AM,False,Warning,AT-411,QMI,B,0.00129606108424021,ANALYZER AT DA-406,,3300,AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A,DA-415,AT-411,50,-0.00767925195395947,0,0,0,50,-,0.0629965662956238,-0.0539208129048347,50,Ethylene,<null>,Out of Window (L),ETAI4112A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A | "ETAI4112A" | 2025-08-28 11:00:00.000-ETAI4112A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
1dfa78a9-83c2-11f0-9247-e379c84bdb5e,2025-08-28 10:45:00.000-ETAI723-Status-Out of Window (H),2025/08/28 10:45:00 AM,2025/08/28 10:55:00 AM,False,Warning,AI-723,QMI,A,9.53486187751965,PH meter daerator,,600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.50545787811279,0,7,7,9.5,-,9.65379524230957,9.36040687561035,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-08-28 10:45:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
07b87462-83c0-11f0-9247-e379c84bdb5e,2025-08-28 10:30:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 10:30:00 AM,2025/08/28 10:55:00 AM,False,Warning,AT-411,QMI,B,0.0010394471643101,ANALYZER AT DA-406,,1500,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,-0.00416725128889084,0,0,0,50,-,0.0613964796066284,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 10:30:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
a07f8bc1-83be-11f0-9247-e379c84bdb5e,2025-08-28 10:20:00.000-ETAI723-Status-Out of Window (H),2025/08/28 10:20:00 AM,2025/08/28 10:40:00 AM,False,Warning,AI-723,QMI,A,9.53461022763018,PH meter daerator,,1200,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.49710845947266,0,7,7,9.5,-,9.65379524230957,9.36040687561035,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-08-28 10:20:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
3bffc3a9-83bd-11f0-9247-e379c84bdb5e,2025-08-28 10:10:00.000-ETAI4112A-Status-Out of Window (L),2025/08/28 10:10:00 AM,2025/08/28 10:35:00 AM,False,Warning,AT-411,QMI,B,0.00192191995319547,ANALYZER AT DA-406,,1500,AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A,DA-415,AT-411,50,-0.00766228465363383,0,0,0,50,-,0.0629965662956238,-0.0539208129048347,50,Ethylene,<null>,Out of Window (L),ETAI4112A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A | "ETAI4112A" | 2025-08-28 10:10:00.000-ETAI4112A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
7106fe2f-83ba-11f0-9247-e379c84bdb5e,2025-08-28 09:50:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 9:50:00 AM,2025/08/28 10:15:00 AM,False,Warning,AT-411,QMI,B,0.000997256307387357,ANALYZER AT DA-406,,1500,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,-0.0121259419247508,0,0,0,50,-,0.0613964796066284,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 09:50:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
7106fe2d-83ba-11f0-9247-e379c84bdb5e,2025-08-28 09:50:00.000-ETAI723-Status-Out of Window (H),2025/08/28 9:50:00 AM,2025/08/28 10:05:00 AM,False,Warning,AI-723,QMI,A,9.53444099088492,PH meter daerator,,900,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.55208778381348,0,7,7,9.5,-,9.65379524230957,9.36040687561035,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-08-28 09:50:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
5af7c44f-83b8-11f0-9247-e379c84bdb5e,2025-08-28 09:35:00.000-ETAI723-Status-Out of Window (H),2025/08/28 9:35:00 AM,2025/08/28 9:45:00 AM,False,Warning,AI-723,QMI,A,9.53399644263364,PH meter daerator,,600,AF Monitoring\Ethylene\QMI\EG-701\ETAI723,EG-701,AI-723,9.5,9.49489402770996,0,7,7,9.5,-,9.65379524230957,9.36040687561035,9.5,Ethylene,<null>,Out of Window (H),ETAI723,Event IOW Occurred - AF Monitoring\Ethylene\QMI\EG-701\ETAI723 | "ETAI723" | 2025-08-28 09:35:00.000-ETAI723-Status-Out of Window (H),0,,PH meter,,,,,,,
a5be79fc-83b7-11f0-9247-e379c84bdb5e,2025-08-28 09:30:00.000-ETAI4112A-Status-Out of Window (L),2025/08/28 9:30:00 AM,2025/08/28 9:45:00 AM,False,Warning,AT-411,QMI,B,0.00274625553670302,ANALYZER AT DA-406,,900,AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A,DA-415,AT-411,50,-0.00370273063890636,0,0,0,50,-,0.0629965662956238,-0.0539208129048347,50,Ethylene,<null>,Out of Window (L),ETAI4112A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-415\ETAI4112A | "ETAI4112A" | 2025-08-28 09:30:00.000-ETAI4112A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
f874cf05-83b6-11f0-9247-e379c84bdb5e,2025-08-28 09:25:00.000-ETAI4111A-Status-Out of Window (L),2025/08/28 9:25:00 AM,2025/08/28 9:40:00 AM,False,Warning,AT-411,QMI,B,0.00119467945641426,ANALYZER AT DA-406,,900,AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A,DA-406,AT-411,50,0.00118843524251133,0,0,0,50,-,0.0613964796066284,-0.0452795103192329,50,Ethylene,<null>,Out of Window (L),ETAI4111A,Event IOW Occurred - AF Monitoring\Ethylene\QMI\DA-406\ETAI4111A | "ETAI4111A" | 2025-08-28 09:25:00.000-ETAI4111A-Status-Out of Window (L),0,,Gas Chromatography,,,,,,,
5d2ef90f-83b1-11f0-9247-e379c84bdb5e,2025-08-28 08:45:00.000-ETPDI160-Status-Out of Window (H),2025/08/28 8:45:00 AM,2025/08/28 8:55:00 AM,False,Warning,PDI160,IOW,A,0.0558950167790562,Heavy Naphtha Strainer Diff. Pressure,,600,AF Monitoring\Utility\IOW\EA-110\ETPDI160,EA-110,PDI160,0.05,0.0504445098340511,0,-99999,-,0.05,0.15,0.0690617561340332,0.0254572927951813,0.05,Utility,<null>,Out of Window (H),ETPDI160,Event IOW Occurred - AF Monitoring\Utility\IOW\EA-110\ETPDI160 | "ETPDI160" | 2025-08-28 08:45:00.000-ETPDI160-Status-Out of Window (H),0,,Pressure,,,,,,,
7a7bfc09-83ac-11f0-9247-e379c84bdb5e,2025-08-28 08:10:00.000-ETPDI160-Status-Out of Window (H),2025/08/28 8:10:00 AM,2025/08/28 8:25:00 AM,False,Warning,PDI160,IOW,A,0.0561906710219635,Heavy Naphtha Strainer Diff. Pressure,,900,AF Monitoring\Utility\IOW\EA-110\ETPDI160,EA-110,PDI160,0.05,0.0508674345910549,0,-99999,-,0.05,0.15,0.0690617561340332,0.0254572927951813,0.05,Utility,<null>,Out of Window (H),ETPDI160,Event IOW Occurred - AF Monitoring\Utility\IOW\EA-110\ETPDI160 | "ETPDI160" | 2025-08-28 08:10:00.000-ETPDI160-Status-Out of Window (H),0,,Pressure,,,,,,,
63fb8deb-83aa-11f0-9247-e379c84bdb5e,2025-08-28 07:55:00.000-ETTI10625D-Status-Out of Window (H),2025/08/28 7:55:00 AM,2025/08/28 8:05:00 AM,False,Warning,TI-106-25D,IOW,A,698.689295051114,CIT 4 Temp BA-106,,600,AF Monitoring\Ethylene\IOW\BA-106\ETTI10625D,BA-106,TI-106-25D,750,750.36376953125,0,-99999,-,750,-,756.321899414063,625.939697265625,750,Ethylene,<null>,Out of Window (H),ETTI10625D,Event IOW Occurred - AF Monitoring\Ethylene\IOW\BA-106\ETTI10625D | "ETTI10625D" | 2025-08-28 07:55:00.000-ETTI10625D-Status-Out of Window (H),0,,Temperature,,,,,,,
b23f1da6-83a9-11f0-9247-e379c84bdb5e,2025-08-28 07:50:00.000-ETPDI160-Status-Out of Window (H),2025/08/28 7:50:00 AM,2025/08/28 8:00:00 AM,False,Warning,PDI160,IOW,A,0.0564238107484308,Heavy Naphtha Strainer Diff. Pressure,,600,AF Monitoring\Utility\IOW\EA-110\ETPDI160,EA-110,PDI160,0.05,0.0499371513724327,0,-99999,-,0.05,0.15,0.0690617561340332,0.0254572927951813,0.05,Utility,<null>,Out of Window (H),ETPDI160,Event IOW Occurred - AF Monitoring\Utility\IOW\EA-110\ETPDI160 | "ETPDI160" | 2025-08-28 07:50:00.000-ETPDI160-Status-Out of Window (H),0,,Pressure,,,,,,,
